root_id,n_tweets,n_inbound,n_outbound
2286753,2,1,1
2286764,2,1,1
2286805,4,2,2
2286861,3,2,1
2286863,2,1,1
2286883,2,1,1
2286891,8,4,4
2286896,2,1,1
2286900,4,2,2
2286905,2,1,1
2286932,2,1,1
2286945,2,1,1
2286948,4,2,2
2286984,6,3,3
2287039,3,2,1
2287106,2,1,1
2287109,3,2,1
2287147,4,2,2
2287158,2,1,1
2287195,3,1,2
2287200,2,1,1
2287212,5,3,2
2287264,2,1,1
2287273,3,2,1
2287321,4,2,2
2287324,2,1,1
2287326,2,1,1
2287330,2,1,1
2287358,2,1,1
2287363,4,2,2
2287404,2,1,1
2287412,7,5,2
2287415,2,1,1
2287444,2,1,1
2287450,2,1,1
2287455,5,3,2
2287469,3,2,1
2287476,3,2,1
2287491,2,1,1
2287493,2,1,1
2287497,2,1,1
2287551,2,1,1
2287563,2,1,1
2287584,4,2,2
2287594,4,2,2
2287599,2,1,1
2287613,2,1,1
2287615,2,1,1
2287634,4,2,2
2287712,4,2,2
2287740,4,2,2
2287743,2,1,1
2287745,2,1,1
2287782,11,6,5
2287787,10,5,5
2287803,3,2,1
2287808,3,2,1
2287843,4,2,2
2287870,2,1,1
2287876,2,1,1
2287899,3,2,1
2287905,2,1,1
2287920,4,2,2
2287992,9,5,4
2288029,2,1,1
2288051,2,1,1
2288059,4,2,2
2288065,5,3,2
2288100,6,3,3
2288135,3,1,2
2288151,2,1,1
2288165,2,1,1
2288167,2,1,1
2288170,2,1,1
2288199,2,1,1
2288227,2,1,1
2288235,3,1,2
2288249,4,3,1
2288290,2,1,1
2288310,6,4,2
2288314,2,1,1
2288375,2,1,1
2288391,4,3,1
2288406,4,2,2
2288417,6,4,2
2288440,2,1,1
2288451,2,1,1
2288473,2,1,1
2288511,2,1,1
2288522,5,3,2
2288552,2,1,1
2288554,2,1,1
2288579,2,1,1
2288583,2,1,1
2288594,3,1,2
2288602,3,2,1
2288618,5,3,2
2288633,3,2,1
2288637,2,1,1
2288642,3,2,1
2288669,8,4,4
2288684,2,1,1
2288694,2,1,1
2288711,2,1,1
2288713,2,1,1
2288763,3,2,1
2288778,2,1,1
2288792,7,4,3
2288836,2,1,1
2288840,4,3,1
2288850,2,1,1
2288865,2,1,1
2288867,2,1,1
2288921,4,3,1
2288928,2,1,1
2288955,2,1,1
2289007,2,1,1
2289045,2,1,1
2289062,2,1,1
2289071,3,1,2
2289104,3,2,1
2289115,2,1,1
2289174,2,1,1
2289237,2,1,1
2289246,2,1,1
2289282,2,1,1
2289297,2,1,1
2289313,2,1,1
2289336,3,2,1
2289368,7,3,4
2289380,2,1,1
2289408,2,1,1
2289474,2,1,1
2289476,2,1,1
2289493,2,1,1
2289508,2,1,1
2289534,7,4,3
2289548,7,4,3
2289680,3,2,1
2289687,6,3,3
2289745,2,1,1
2289767,2,1,1
2289843,2,1,1
2289881,4,2,2
2289884,2,1,1
2289957,6,3,3
2289967,2,1,1
2289979,3,2,1
2289988,2,1,1
2289998,2,1,1
2290016,13,7,6
2290021,2,1,1
2290024,4,2,2
2290030,2,1,1
2290056,5,3,2
2290060,3,2,1
2290089,8,4,4
2290130,2,1,1
2290228,3,2,1
2290241,4,2,2
2290249,7,5,2
2290275,2,1,1
2290308,2,1,1
2290325,2,1,1
2290330,4,2,2
2290366,2,1,1
2290373,4,2,2
2290380,4,2,2
2290393,2,1,1
2290401,2,1,1
2290415,2,1,1
2290417,2,1,1
2290432,4,3,1
2290447,7,3,4
2290471,4,2,2
2290514,10,6,4
2290568,2,1,1
2290573,4,2,2
2290628,2,1,1
2290642,3,2,1
2290749,2,1,1
2290774,2,1,1
2290790,3,1,2
2290797,2,1,1
2290830,9,5,4
2290841,3,2,1
2290941,4,2,2
2290956,2,1,1
2290959,4,2,2
2290982,2,1,1
2291041,3,2,1
2291046,2,1,1
2291071,2,1,1
2291101,11,8,3
2291145,3,2,1
2291171,2,1,1
2291212,2,1,1
2291229,2,1,1
2291235,2,1,1
2291244,6,3,3
2291276,2,1,1
2291278,2,1,1
2291309,3,2,1
2291387,7,4,3
2291406,2,1,1
2291446,2,1,1
2291451,4,2,2
2291457,3,2,1
2291460,2,1,1
2291530,12,7,5
2291583,2,1,1
2291598,2,1,1
2291607,2,1,1
2291682,2,1,1
2291705,2,1,1
2291709,2,1,1
2291735,2,1,1
2291766,2,1,1
2291768,2,1,1
2291771,3,2,1
2291775,2,1,1
2291777,2,1,1
2291790,2,1,1
2291821,2,1,1
2291875,4,2,2
2291891,4,2,2
2291910,3,2,1
2291948,2,1,1
2291955,2,1,1
2291962,2,1,1
2291969,2,1,1
2292025,2,1,1
2292035,4,2,2
2292069,4,2,2
2292088,4,2,2
2292102,3,2,1
2292124,4,2,2
2292143,2,1,1
2292150,8,4,4
2292193,4,2,2
2292203,2,1,1
2292235,2,1,1
2292268,2,1,1
2292270,2,1,1
2292275,5,3,2
2292298,2,1,1
2292332,2,1,1
2292375,3,2,1
2292473,2,1,1
2292479,2,1,1
2292487,4,1,3
2292504,2,1,1
2292510,2,1,1
2292518,2,1,1
2292532,2,1,1
2292547,2,1,1
2292560,7,5,2
2292573,3,2,1
2292582,6,3,3
2292588,2,1,1
2292598,2,1,1
2292611,2,1,1
2292662,2,1,1
2292714,2,1,1
2292716,2,1,1
2292732,2,1,1
2292736,3,1,2
2292774,2,1,1
2292776,2,1,1
2292788,2,1,1
2292794,2,1,1
2292813,2,1,1
2292862,2,1,1
2292884,3,2,1
2292887,2,1,1
2292909,6,4,2
2292946,2,1,1
2292981,7,5,2
2292988,4,2,2
2292996,2,1,1
2293040,2,1,1
2293046,2,1,1
2293145,2,1,1
2293149,2,1,1
2293175,2,1,1
2293184,2,1,1
2293191,2,1,1
2293223,2,1,1
2293268,2,1,1
2293276,2,1,1
2293281,5,3,2
2293288,3,2,1
2293296,2,1,1
2293312,2,1,1
2293346,3,2,1
2293371,7,4,3
2293386,2,1,1
2293447,2,1,1
2293451,2,1,1
2293508,3,2,1
2293510,2,1,1
2293513,2,1,1
2293613,6,4,2
2293666,2,1,1
2293689,3,2,1
2293717,2,1,1
2293725,6,5,1
2293824,2,1,1
2293846,11,6,5
2293873,2,1,1
2293888,4,2,2
2293898,3,2,1
2293900,2,1,1
2293905,3,2,1
2293912,4,2,2
2293929,3,2,1
2293945,5,3,2
2293975,2,1,1
2293988,2,1,1
2293996,2,1,1
2294006,2,1,1
2294041,5,3,2
2294045,2,1,1
2294082,2,1,1
2294123,6,4,2
2294125,2,1,1
2294148,4,2,2
2294151,5,3,2
2294202,2,1,1
2294264,2,1,1
2294268,4,2,2
2294303,4,2,2
2294306,2,1,1
2294308,2,1,1
2294315,2,1,1
2294361,2,1,1
2294379,2,1,1
2294395,5,3,2
2294404,2,1,1
2294409,2,1,1
2294411,2,1,1
2294415,2,1,1
2294417,3,1,2
2294433,4,2,2
2294442,2,1,1
2294444,2,1,1
2294456,3,2,1
2294471,3,2,1
2294482,2,1,1
2294501,2,1,1
2294515,2,1,1
2294521,2,1,1
2294523,2,1,1
2294555,2,1,1
2294565,2,1,1
2294571,4,2,2
2294585,3,2,1
2294601,2,1,1
2294638,11,6,5
2294672,4,2,2
2294696,2,1,1
2294717,2,1,1
2294720,4,2,2
2294755,2,1,1
2294765,2,1,1
2294787,2,1,1
2294789,3,1,2
2294792,2,1,1
2294795,4,3,1
2294817,2,1,1
2294844,3,2,1
2294859,4,2,2
2294943,3,2,1
2294965,2,1,1
2294967,3,1,2
2294984,2,1,1
2295040,2,1,1
2295053,3,2,1
2295062,2,1,1
2295067,2,1,1
2295114,2,1,1
2295148,2,1,1
2295190,2,1,1
2295230,3,2,1
2295232,2,1,1
2295236,3,2,1
2295242,2,1,1
2295248,2,1,1
2295263,2,1,1
2295274,2,1,1
2295276,2,1,1
2295301,2,1,1
2295333,2,1,1
2295355,2,1,1
2295357,2,1,1
2295359,2,1,1
2295382,2,1,1
2295417,2,1,1
2295433,2,1,1
2295437,2,1,1
2295446,3,2,1
2295451,2,1,1
2295461,2,1,1
2295523,2,1,1
2295582,2,1,1
2295585,3,2,1
2295598,4,2,2
2295614,7,5,2
2295616,2,1,1
2295622,2,1,1
2295640,2,1,1
2295651,2,1,1
2295681,2,1,1
2295854,4,2,2
2295869,2,1,1
2295925,4,2,2
2295978,3,2,1
2296009,5,3,2
2296022,4,2,2
2296025,2,1,1
2296032,5,3,2
2296048,4,2,2
2296099,3,2,1
2296153,2,1,1
2296158,2,1,1
2296214,3,2,1
2296233,2,1,1
2296245,5,3,2
2296260,6,4,2
2296272,2,1,1
2296290,4,2,2
2296294,3,2,1
2296305,4,2,2
2296362,5,3,2
2296389,13,7,6
2296410,3,1,2
2296417,7,3,4
2296452,2,1,1
2296468,5,4,1
2296514,4,2,2
2296530,2,1,1
2296543,9,5,4
2296550,8,4,4
2296611,3,2,1
2296625,4,3,1
2296628,3,2,1
2296631,2,1,1
2296642,2,1,1
2296654,5,2,3
2296677,4,2,2
2296680,2,1,1
2296710,2,1,1
2296721,5,4,1
2296739,2,1,1
2296767,2,1,1
2296769,2,1,1
2296812,2,1,1
2296848,2,1,1
2296851,5,3,2
2296881,2,1,1
2296942,6,3,3
2296983,4,2,2
2296997,2,1,1
2297007,2,1,1
2297015,2,1,1
2297021,3,2,1
2297096,2,1,1
2297100,5,3,2
2297114,2,1,1
2297138,3,2,1
2297162,2,1,1
2297172,2,1,1
2297175,4,2,2
2297201,14,9,5
2297212,2,1,1
2297221,4,2,2
2297252,6,3,3
2297314,2,1,1
2297360,2,1,1
2297386,2,1,1
2297425,14,10,4
2297561,10,8,2
2297596,9,7,2
2297617,2,1,1
2297631,2,1,1
2297634,8,4,4
2297679,6,2,4
2297737,2,1,1
2297761,12,9,3
2297778,9,5,4
2297812,2,1,1
2297836,2,1,1
2297841,2,1,1
2297863,3,1,2
2297874,17,9,8
2297890,2,1,1
2297939,7,4,3
2297947,2,1,1
2297965,3,2,1
2297981,4,2,2
2297992,4,2,2
2298013,2,1,1
2298028,3,2,1
2298071,2,1,1
2298120,5,3,2
2298147,5,3,2
2298168,6,3,3
2298175,2,1,1
2298189,4,3,1
2298222,2,1,1
2298227,5,2,3
2298251,2,1,1
2298266,7,6,1
2298279,2,1,1
2298281,2,1,1
2298314,6,4,2
2298318,2,1,1
2298330,2,1,1
2298334,2,1,1
2298336,2,1,1
2298369,3,2,1
2298371,2,1,1
2298378,4,2,2
2298405,4,3,1
2298463,2,1,1
2298485,18,11,7
2298500,4,3,1
2298519,3,2,1
2298528,4,2,2
2298547,4,2,2
2298609,2,1,1
2298622,2,1,1
2298641,2,1,1
2298651,2,1,1
2298676,2,1,1
2298687,2,1,1
2298690,2,1,1
2298694,2,1,1
2298705,6,4,2
2298718,2,1,1
2298769,3,2,1
2298804,16,9,7
2298851,9,5,4
2298901,4,2,2
2298919,2,1,1
2298938,3,2,1
2298978,4,2,2
2298992,5,3,2
2299006,2,1,1
2299065,3,2,1
2299103,4,2,2
2299121,2,1,1
2299132,2,1,1
2299154,4,2,2
2299167,2,1,1
2299170,4,2,2
2299188,2,1,1
2299205,2,1,1
2299210,2,1,1
2299230,2,1,1
2299235,4,2,2
2299256,2,1,1
2299276,2,1,1
2299321,2,1,1
2299326,3,2,1
2299384,4,2,2
2299409,2,1,1
2299411,2,1,1
2299479,2,1,1
2299484,6,3,3
2299513,5,3,2
2299543,4,2,2
2299547,2,1,1
2299570,3,2,1
2299588,2,1,1
2299590,2,1,1
2299638,2,1,1
2299642,2,1,1
2299662,6,4,2
2299668,2,1,1
2299672,2,1,1
2299704,3,1,2
2299759,2,1,1
2299761,2,1,1
2299772,2,1,1
2299786,4,2,2
2299796,2,1,1
2299800,2,1,1
2299847,2,1,1
2299851,2,1,1
2299879,5,3,2
2299892,2,1,1
2299898,3,1,2
2299905,4,2,2
2299927,3,1,2
2299930,3,1,2
2299952,3,1,2
2299977,4,2,2
2299981,3,2,1
2299983,5,2,3
2300000,2,1,1
2300036,3,2,1
2300038,2,1,1
2300046,9,5,4
2300108,2,1,1
2300145,2,1,1
2300165,7,4,3
2300217,4,1,3
2300225,6,3,3
2300256,2,1,1
2300258,3,1,2
2300296,2,1,1
2300313,2,1,1
2300354,2,1,1
2300406,3,2,1
2300412,4,2,2
2300423,2,1,1
2300429,2,1,1
2300482,2,1,1
2300488,4,2,2
2300508,2,1,1
2300521,3,2,1
2300527,2,1,1
2300531,5,3,2
2300547,2,1,1
2300577,3,2,1
2300582,3,2,1
2300622,2,1,1
2300673,2,1,1
2300699,2,1,1
2300702,4,2,2
2300732,4,2,2
2300754,4,2,2
2300758,4,2,2
2300761,8,4,4
2300782,9,5,4
2300807,2,1,1
2300836,4,2,2
2300856,2,1,1
2300872,3,2,1
2300885,2,1,1
2300917,2,1,1
2300940,2,1,1
2300957,2,1,1
2300968,3,2,1
2300973,6,4,2
2301079,2,1,1
2301086,3,2,1
2301092,2,1,1
2301104,2,1,1
2301112,2,1,1
2301184,2,1,1
2301188,5,2,3
2301207,4,3,1
2301227,2,1,1
2301248,7,5,2
2301284,2,1,1
2301311,2,1,1
2301319,2,1,1
2301365,3,2,1
2301367,2,1,1
2301375,5,3,2
2301382,2,1,1
2301390,2,1,1
2301392,2,1,1
2301412,2,1,1
2301453,2,1,1
2301455,2,1,1
2301473,3,2,1
2301484,7,5,2
2301526,2,1,1
2301550,2,1,1
2301558,2,1,1
2301576,2,1,1
2301578,2,1,1
2301582,2,1,1
2301588,2,1,1
2301590,2,1,1
2301621,3,2,1
2301735,2,1,1
2301753,4,3,1
2301760,2,1,1
2301768,2,1,1
2301776,6,4,2
2301814,2,1,1
2301852,2,1,1
2301894,2,1,1
2301907,3,2,1
2301953,2,1,1
2301957,2,1,1
2301976,5,3,2
2301997,7,6,1
2302022,4,2,2
2302036,7,5,2
2302071,2,1,1
2302078,2,1,1
2302082,2,1,1
2302088,2,1,1
2302093,2,1,1
2302112,5,4,1
2302223,3,2,1
2302297,4,2,2
2302311,4,2,2
2302315,4,2,2
2302342,2,1,1
2302344,2,1,1
2302348,2,1,1
2302389,2,1,1
2302394,2,1,1
2302399,2,1,1
2302558,2,1,1
2302578,5,2,3
2302592,2,1,1
2302594,2,1,1
2302651,2,1,1
2302665,2,1,1
2302676,2,1,1
2302688,2,1,1
2302695,2,1,1
2302718,2,1,1
2302744,2,1,1
2302775,2,1,1
2302810,2,1,1
2302818,2,1,1
2302875,2,1,1
2302893,3,2,1
2302896,3,2,1
2302911,11,10,1
2302921,6,5,1
2302946,4,2,2
2302957,6,3,3
2302986,2,1,1
2302995,2,1,1
2303006,9,5,4
2303015,4,2,2
2303032,2,1,1
2303034,2,1,1
2303142,5,4,1
2303156,3,2,1
2303158,2,1,1
2303171,4,2,2
2303176,2,1,1
2303197,2,1,1
2303200,4,2,2
2303259,6,4,2
2303274,2,1,1
2303291,2,1,1
2303302,3,1,2
2303358,3,2,1
2303374,2,1,1
2303377,6,2,4
2303392,2,1,1
2303405,5,4,1
2303437,2,1,1
2303451,2,1,1
2303466,2,1,1
2303476,3,2,1
2303499,2,1,1
2303501,2,1,1
2303519,2,1,1
2303537,2,1,1
2303542,3,2,1
2303624,2,1,1
2303696,2,1,1
2303715,2,1,1
2303717,2,1,1
2303723,2,1,1
2303758,2,1,1
2303762,4,2,2
2303797,2,1,1
2303799,3,1,2
2303828,3,1,2
2303911,9,5,4
2303938,2,1,1
2303941,4,2,2
2303955,8,5,3
2303965,2,1,1
2303967,2,1,1
2303969,2,1,1
2303976,2,1,1
2303979,7,4,3
2303991,2,1,1
2303995,2,1,1
2304018,3,2,1
2304025,3,2,1
2304027,2,1,1
2304041,2,1,1
2304050,2,1,1
2304073,2,1,1
2304113,3,2,1
2304153,2,1,1
2304165,2,1,1
2304176,3,1,2
2304187,2,1,1
2304201,2,1,1
2304205,2,1,1
2304247,3,2,1
2304252,4,2,2
2304261,2,1,1
2304270,4,2,2
2304279,2,1,1
2304312,4,2,2
2304319,2,1,1
2304321,2,1,1
2304334,3,2,1
2304386,2,1,1
2304389,2,1,1
2304391,2,1,1
2304430,11,6,5
2304450,3,2,1
2304492,3,2,1
2304495,4,2,2
2304499,3,2,1
2304506,4,2,2
2304531,4,2,2
2304557,4,2,2
2304563,3,2,1
2304570,3,2,1
2304577,2,1,1
2304584,2,1,1
2304589,2,1,1
2304597,2,1,1
2304621,2,1,1
2304626,8,5,3
2304683,10,5,5
2304696,5,4,1
2304743,2,1,1
2304756,2,1,1
2304768,3,2,1
2304775,4,2,2
2304793,5,3,2
2304834,3,2,1
2304848,3,2,1
2304872,2,1,1
2304874,2,1,1
2304893,5,3,2
2304911,2,1,1
2304927,3,2,1
2304936,2,1,1
2304961,2,1,1
2304977,4,3,1
2304980,3,2,1
2305011,2,1,1
2305020,3,2,1
2305101,3,2,1
2305118,2,1,1
2305120,2,1,1
2305153,5,4,1
2305160,5,3,2
2305168,4,3,1
2305203,4,2,2
2305222,2,1,1
2305279,3,1,2
2305291,2,1,1
2305364,2,1,1
2305370,5,3,2
2305375,4,2,2
2305390,4,2,2
2305401,3,2,1
2305432,2,1,1
2305451,2,1,1
2305495,3,2,1
2305497,2,1,1
2305502,3,2,1
2305511,5,3,2
2305540,5,3,2
2305553,2,1,1
2305569,2,1,1
2305603,2,1,1
2305617,4,3,1
2305621,4,2,2
2305623,2,1,1
2305684,2,1,1
2305692,2,1,1
2305700,2,1,1
2305733,7,5,2
2305755,2,1,1
2305776,4,2,2
2305800,2,1,1
2305824,2,1,1
2305843,4,2,2
2305857,4,2,2
2305872,2,1,1
2305882,2,1,1
2305901,4,2,2
2305924,2,1,1
2305954,2,1,1
2305982,6,3,3
2306116,6,3,3
2306120,2,1,1
2306140,2,1,1
2306147,2,1,1
2306164,2,1,1
2306166,2,1,1
2306177,4,2,2
2306208,2,1,1
2306219,4,2,2
2306224,4,2,2
2306226,2,1,1
2306237,2,1,1
2306255,4,2,2
2306274,2,1,1
2306276,2,1,1
2306282,4,2,2
2306313,2,1,1
2306378,2,1,1
2306380,2,1,1
2306414,4,2,2
2306420,5,3,2
2306457,2,1,1
2306519,2,1,1
2306526,2,1,1
2306568,2,1,1
2306595,2,1,1
2306601,4,2,2
2306632,3,2,1
2306634,2,1,1
2306656,2,1,1
2306662,2,1,1
2306684,2,1,1
2306706,2,1,1
2306721,4,2,2
2306759,2,1,1
2306867,2,1,1
2306908,2,1,1
2306910,2,1,1
2306952,2,1,1
2306957,5,3,2
2306968,2,1,1
2306989,4,3,1
2307025,2,1,1
2307051,2,1,1
2307081,2,1,1
2307106,2,1,1
2307129,2,1,1
2307175,3,2,1
2307180,3,2,1
2307202,2,1,1
2307227,2,1,1
2307257,2,1,1
2307281,2,1,1
2307310,2,1,1
2307355,2,1,1
2307366,3,2,1
2307436,2,1,1
2307438,2,1,1
2307461,2,1,1
2307538,8,4,4
2307554,2,1,1
2307562,2,1,1
2307591,6,4,2
2307671,2,1,1
2307679,4,2,2
2307682,2,1,1
2307751,3,1,2
2307776,3,2,1
2307826,3,2,1
2307854,3,2,1
2307883,4,2,2
2307918,2,1,1
2308008,6,3,3
2308014,3,2,1
2308016,2,1,1
2308041,2,1,1
2308064,2,1,1
2308098,2,1,1
2308179,2,1,1
2308203,2,1,1
2308212,2,1,1
2308217,5,4,1
2308238,2,1,1
2308248,3,1,2
2308315,3,2,1
2308318,10,6,4
2308357,2,1,1
2308377,16,12,4
2308383,3,2,1
2308419,2,1,1
2308443,2,1,1
2308461,6,3,3
2308467,4,2,2
2308470,2,1,1
2308485,5,3,2
2308492,2,1,1
2308506,2,1,1
2308529,2,1,1
2308531,2,1,1
2308540,2,1,1
2308570,5,2,3
2308638,2,1,1
2308651,4,2,2
2308664,2,1,1
2308683,2,1,1
2308685,2,1,1
2308698,4,2,2
2308705,2,1,1
2308749,2,1,1
2308751,2,1,1
2308796,2,1,1
2308842,3,2,1
2308901,2,1,1
2308903,3,1,2
2308945,2,1,1
2308962,3,2,1
2308968,6,4,2
2308996,4,2,2
2309005,3,2,1
2309022,6,4,2
2309033,2,1,1
2309035,2,1,1
2309039,2,1,1
2309050,5,3,2
2309053,3,2,1
2309085,2,1,1
2309089,2,1,1
2309103,2,1,1
2309122,2,1,1
2309174,4,2,2
2309190,2,1,1
2309199,3,2,1
2309264,5,3,2
2309371,2,1,1
2309420,2,1,1
2309424,2,1,1
2309439,2,1,1
2309452,2,1,1
2309471,2,1,1
2309562,4,2,2
2309593,2,1,1
2309657,3,2,1
2309673,2,1,1
2309692,2,1,1
2309713,6,3,3
2309755,4,2,2
2309786,3,2,1
2309802,2,1,1
2309809,2,1,1
2309845,3,2,1
2309855,2,1,1
2309860,2,1,1
2309869,8,4,4
2309883,2,1,1
2309888,4,2,2
2309895,2,1,1
2309911,2,1,1
2309913,2,1,1
2309940,2,1,1
2310072,2,1,1
2310088,2,1,1
2310115,2,1,1
2310123,2,1,1
2310156,2,1,1
2310160,2,1,1
2310168,3,2,1
2310172,2,1,1
2310178,2,1,1
2310208,3,2,1
2310231,2,1,1
2310242,2,1,1
2310253,2,1,1
2310281,5,3,2
2310340,2,1,1
2310349,2,1,1
2310351,2,1,1
2310362,3,2,1
2310406,2,1,1
2310408,2,1,1
2310418,4,2,2
2310425,2,1,1
2310449,3,1,2
2310456,2,1,1
2310470,2,1,1
2310503,2,1,1
2310518,4,2,2
2310590,2,1,1
2310615,2,1,1
2310617,2,1,1
2310633,3,2,1
2310641,3,2,1
2310643,2,1,1
2310661,2,1,1
2310675,4,2,2
2310696,2,1,1
2310708,2,1,1
2310710,2,1,1
2310730,2,1,1
2310733,3,2,1
2310747,2,1,1
2310807,2,1,1
2310822,5,3,2
2310857,2,1,1
2310874,2,1,1
2310885,2,1,1
2310911,2,1,1
2310937,2,1,1
2310965,2,1,1
2310989,2,1,1
2311015,2,1,1
2311017,2,1,1
2311050,2,1,1
2311102,2,1,1
2311112,2,1,1
2311114,2,1,1
2311119,7,3,4
2311133,2,1,1
2311173,2,1,1
2311189,6,3,3
2311192,2,1,1
2311198,3,2,1
2311233,3,2,1
2311238,4,2,2
2311246,3,2,1
2311262,5,3,2
2311268,2,1,1
2311281,3,2,1
2311298,2,1,1
2311396,3,1,2
2311427,4,2,2
2311432,6,3,3
2311437,2,1,1
2311447,4,3,1
2311479,4,2,2
2311502,7,5,2
2311511,5,3,2
2311524,2,1,1
2311530,2,1,1
2311549,3,2,1
2311551,2,1,1
2311585,3,2,1
2311592,4,2,2
2311619,5,3,2
2311657,2,1,1
2311661,2,1,1
2311674,3,2,1
2311681,2,1,1
2311733,5,3,2
2311739,3,2,1
2311743,6,4,2
2311755,2,1,1
2311757,2,1,1
2311797,2,1,1
2311814,2,1,1
2311817,2,1,1
2311819,2,1,1
2311833,2,1,1
2311840,3,2,1
2311842,2,1,1
2311887,2,1,1
2311947,2,1,1
2311953,2,1,1
2311993,3,2,1
2312036,2,1,1
2312074,4,2,2
2312102,2,1,1
2312199,2,1,1
2312205,2,1,1
2312241,11,8,3
2312292,4,3,1
2312306,3,2,1
2312350,2,1,1
2312364,6,3,3
2312390,3,2,1
2312397,2,1,1
2312421,5,3,2
2312452,3,1,2
2312460,3,2,1
2312473,2,1,1
2312478,3,2,1
2312523,4,2,2
2312553,2,1,1
2312593,4,2,2
2312609,4,2,2
2312611,2,1,1
2312625,4,2,2
2312661,2,1,1
2312692,4,1,3
2312721,7,4,3
2312759,2,1,1
2312780,2,1,1
2312795,6,3,3
2312809,3,2,1
2312850,3,2,1
2312905,2,1,1
2312909,2,1,1
2312919,2,1,1
2312950,3,2,1
2312952,2,1,1
2312987,2,1,1
2312989,2,1,1
2313011,2,1,1
2313029,8,6,2
2313042,4,2,2
2313076,4,3,1
2313102,4,2,2
2313126,2,1,1
2313158,2,1,1
2313163,4,2,2
2313202,6,3,3
2313216,2,1,1
2313268,2,1,1
2313278,4,2,2
2313284,2,1,1
2313290,2,1,1
2313296,5,3,2
2313307,4,2,2
2313348,3,2,1
2313398,5,3,2
2313413,3,2,1
2313417,2,1,1
2313450,3,1,2
2313455,2,1,1
2313457,3,1,2
2313499,2,1,1
2313508,2,1,1
2313512,3,2,1
2313552,2,1,1
2313571,2,1,1
2313577,2,1,1
2313589,4,2,2
2313596,2,1,1
2313608,2,1,1
2313610,2,1,1
2313617,2,1,1
2313701,3,2,1
2313715,2,1,1
2313718,3,2,1
2313720,2,1,1
2313742,2,1,1
2313744,2,1,1
2313757,2,1,1
2313769,2,1,1
2313839,2,1,1
2313860,2,1,1
2313862,2,1,1
2313951,2,1,1
2313965,2,1,1
2313983,2,1,1
2313995,3,2,1
2314014,4,2,2
2314018,3,2,1
2314025,7,4,3
2314058,3,2,1
2314135,3,1,2
2314143,3,2,1
2314169,2,1,1
2314171,2,1,1
2314173,2,1,1
2314190,2,1,1
2314230,5,3,2
2314268,2,1,1
2314278,2,1,1
2314280,2,1,1
2314285,2,1,1
2314312,2,1,1
2314316,2,1,1
2314328,2,1,1
2314330,2,1,1
2314379,2,1,1
2314384,4,2,2
2314455,2,1,1
2314460,5,3,2
2314464,4,2,2
2314477,3,1,2
2314514,2,1,1
2314684,4,3,1
2314728,2,1,1
2314771,2,1,1
2314777,2,1,1
2314786,4,2,2
2314800,2,1,1
2314802,3,1,2
2314810,2,1,1
2314833,3,2,1
2314845,15,9,6
2314847,2,1,1
2314932,2,1,1
2314956,2,1,1
2314963,2,1,1
2314979,2,1,1
2315020,2,1,1
2315086,2,1,1
2315097,2,1,1
2315116,2,1,1
2315132,4,2,2
2315232,8,4,4
2315276,3,2,1
2315304,4,2,2
2315373,2,1,1
2315377,2,1,1
2315445,8,4,4
2315489,9,5,4
2315561,4,2,2
2315591,6,5,1
2315628,4,2,2
2315651,2,1,1
2315653,2,1,1
2315673,3,2,1
2315721,2,1,1
2315745,4,2,2
2315752,2,1,1
2315780,6,3,3
2315824,2,1,1
2315842,2,1,1
2315861,2,1,1
2315901,2,1,1
2315911,2,1,1
2315928,2,1,1
2315954,2,1,1
2315983,3,2,1
2315985,2,1,1
2315990,3,2,1
2315998,6,3,3
2316006,2,1,1
2316066,2,1,1
2316155,4,2,2
2316167,2,1,1
2316231,2,1,1
2316302,2,1,1
2316312,8,5,3
2316371,2,1,1
2316378,5,3,2
2316414,2,1,1
2316420,2,1,1
2316442,2,1,1
2316452,2,1,1
2316456,4,3,1
2316472,6,3,3
2316499,2,1,1
2316532,2,1,1
2316548,2,1,1
2316552,2,1,1
2316555,3,2,1
2316588,2,1,1
2316610,2,1,1
2316612,2,1,1
2316642,3,2,1
2316663,5,3,2
2316665,2,1,1
2316667,2,1,1
2316781,2,1,1
2316804,5,3,2
2316807,3,1,2
2316828,2,1,1
2316832,2,1,1
2316838,4,2,2
2316841,2,1,1
2316854,2,1,1
2316862,2,1,1
2316866,4,3,1
2316873,2,1,1
2316921,2,1,1
2316924,3,2,1
2317026,3,2,1
2317053,2,1,1
2317058,4,2,2
2317068,2,1,1
2317114,3,1,2
2317121,2,1,1
2317123,2,1,1
2317129,4,2,2
2317132,7,4,3
2317184,3,2,1
2317198,2,1,1
2317203,5,3,2
2317207,2,1,1
2317271,2,1,1
2317274,3,2,1
2317327,2,1,1
2317337,2,1,1
2317370,2,1,1
2317417,2,1,1
2317430,2,1,1
2317455,2,1,1
2317465,2,1,1
2317476,4,2,2
2317482,2,1,1
2317528,2,1,1
2317555,11,6,5
2317592,2,1,1
2317620,4,2,2
2317642,3,2,1
2317659,4,2,2
2317698,4,2,2
2317706,4,2,2
2317725,2,1,1
2317734,5,2,3
2317762,2,1,1
2317810,2,1,1
2317819,2,1,1
2317833,2,1,1
2317849,2,1,1
2318032,2,1,1
2318120,3,2,1
2318122,2,1,1
2318176,2,1,1
2318194,4,2,2
2318208,2,1,1
